dataentrybox Measure,Datetime,GPnum,Measurement,Measurement comment,Measurement transformed,Measurementnum,One hundred message,Species
,1970-01-03 22:10:44,GP350F,230.1mm,,230.1,22,,40
,1970-01-03 22:10:48,GP350F,411.9mm,,411.9,23,,40
,1970-01-03 22:10:59,GP350F,298.3mm,,298.3,24,,40
,1970-01-03 22:11:04,GP350F,350.4mm,,350.4,25,,40
,1970-01-03 22:11:16,GP350F,390.6mm,,390.6,26,,40
,1970-01-03 22:11:21,GP350F,286.7mm,,286.7,27,,40
,1970-01-03 22:11:25,GP350F,237.3mm,,237.3,28,,40
,1970-01-03 22:11:29,GP350F,290.5mm,,290.5,29,,40
,1970-01-03 22:11:34,GP350F,336.9mm,,336.9,30,,40
,1970-01-03 22:11:39,GP350F,277.9mm,,277.9,31,,40
,1970-01-03 22:11:53,GP350F,303.8mm,,303.8,32,,40
,1970-01-03 22:11:56,GP350F,243.8mm,,243.8,33,,40
,1970-01-03 22:11:59,GP350F,314.4mm,,314.4,34,,40
,1970-01-03 22:12:07,GP350F,238.0mm,,238.0,35,,40
,1970-01-03 22:12:12,GP350F,331.3mm,,331.3,36,,40
,1970-01-03 22:12:16,GP350F,352.5mm,,352.5,37,,40
,1970-01-03 22:12:20,GP350F,307.5mm,,307.5,38,,40
,1970-01-03 22:12:23,GP350F,297.5mm,,297.5,39,,40
,1970-01-03 22:12:28,GP350F,235.7mm,,235.7,40,,40
,1970-01-03 22:12:32,GP350F,316.2mm,,316.2,41,,40
,1970-01-03 22:12:41,GP350F,422.1mm,,422.1,42,,40
,1970-01-03 22:12:45,GP350F,313.6mm,,313.6,43,,40
,1970-01-03 22:12:49,GP350F,334.2mm,,334.2,44,,40
,1970-01-03 22:12:52,GP350F,316.3mm,,316.3,45,,40
,1970-01-03 22:12:56,GP350F,314.6mm,,314.6,46,,40
,1970-01-03 22:12:59,GP350F,309.8mm,,309.8,47,,40
,1970-01-03 22:13:02,GP350F,340.7mm,,340.7,48,,40
,1970-01-03 22:13:06,GP350F,355.2mm,,355.2,49,,40
,1970-01-03 22:13:10,GP350F,268.9mm,,268.9,50,,40
,1970-01-03 22:13:13,GP350F,317.7mm,,317.7,51,,40
,1970-01-03 22:13:17,GP350F,303.4mm,,303.4,52,,40
,1970-01-03 22:13:21,GP350F,271.9mm,,271.9,53,,40
,1970-01-03 22:13:26,GP350F,290.7mm,,290.7,54,,40
,1970-01-03 22:13:28,GP350F,309.7mm,,309.7,55,,40
,1970-01-03 22:13:33,GP350F,248.3mm,,248.3,56,,40
,1970-01-03 22:13:36,GP350F,264.9mm,,264.9,57,,40
,1970-01-03 22:13:40,GP350F,293.6mm,,293.6,58,,40
,1970-01-03 22:13:44,GP350F,291.7mm,,291.7,59,,40
,1970-01-03 22:13:47,GP350F,351.4mm,,351.4,60,,40
,1970-01-03 22:13:53,GP350F,299.2mm,,299.2,61,,40
,1970-01-03 22:14:00,GP350F,274.9mm,,274.9,62,,40
,1970-01-03 22:14:04,GP350F,270.6mm,,270.6,63,,40
,1970-01-03 22:14:08,GP350F,301.8mm,,301.8,64,,40
,1970-01-03 22:14:11,GP350F,273.2mm,,273.2,65,,40
,1970-01-03 22:14:14,GP350F,324.3mm,,324.3,66,,40
,1970-01-03 22:14:17,GP350F,266.6mm,,266.6,67,,40
,1970-01-03 22:14:19,GP350F,245.7mm,,245.7,68,,40
,1970-01-03 22:14:23,GP350F,348.6mm,,348.6,69,,40
,1970-01-03 22:14:27,GP350F,321.4mm,,321.4,70,,40
,1970-01-03 22:14:30,GP350F,287.0mm,,287.0,71,,40
,1970-01-03 22:14:32,GP350F,339.6mm,,339.6,72,,40
,1970-01-03 22:14:35,GP350F,359.3mm,,359.3,73,,40
,1970-01-03 22:14:38,GP350F,341.6mm,,341.6,74,,40
,1970-01-03 22:14:41,GP350F,228.4mm,,228.4,75,,40
,1970-01-03 22:14:44,GP350F,367.9mm,,367.9,76,,40
,1970-01-03 22:14:46,GP350F,366.4mm,,366.4,77,,40
,1970-01-03 22:14:49,GP350F,225.3mm,,225.3,78,,40
,1970-01-03 22:14:52,GP350F,288.0mm,,288.0,79,,40
,1970-01-03 22:14:55,GP350F,300.5mm,,300.5,80,,40
,1970-01-03 22:14:57,GP350F,327.2mm,,327.2,81,,40
,1970-01-03 22:15:00,GP350F,308.8mm,,308.8,82,,40
,1970-01-03 22:15:03,GP350F,275.3mm,,275.3,83,,40
,1970-01-03 22:15:05,GP350F,355.8mm,,355.8,84,,40
,1970-01-03 22:15:08,GP350F,284.7mm,,284.7,85,,40
,1970-01-03 22:15:11,GP350F,302.7mm,,302.7,86,,40
,1970-01-03 22:15:14,GP350F,308.4mm,,308.4,87,,40
,1970-01-03 22:15:17,GP350F,295.1mm,,295.1,88,,40
,1970-01-03 22:15:19,GP350F,315.2mm,,315.2,89,,40
,1970-01-03 22:15:22,GP350F,257.1mm,,257.1,90,,40
,1970-01-03 22:15:24,GP350F,360.6mm,,360.6,91,,40
,1970-01-03 22:15:27,GP350F,223.4mm,,223.4,92,,40
,1970-01-03 22:15:30,GP350F,226.7mm,,226.7,93,,40
,1970-01-03 22:15:33,GP350F,314.7mm,,314.7,94,,40
,1970-01-03 22:15:36,GP350F,296.6mm,,296.6,95,,40
,1970-01-03 22:15:38,GP350F,343.5mm,,343.5,96,,40
,1970-01-03 22:15:41,GP350F,336.5mm,,336.5,97,,40
,1970-01-03 22:15:44,GP350F,268.9mm,,268.9,98,,40
,1970-01-03 22:15:46,GP350F,297.3mm,,297.3,99,,40
,1970-01-03 22:15:49,GP350F,298.0mm,,298.0,100,,40
,1970-01-03 22:16:23,GP350F,363.9mm,,363.9,1,,10
,1970-01-03 22:16:26,GP350F,388.0mm,,388.0,2,,10
,1970-01-03 22:16:29,GP350F,361.7mm,,361.7,3,,10
,1970-01-03 22:16:31,GP350F,342.9mm,,342.9,4,,10
,1970-01-03 22:16:34,GP350F,403.9mm,,403.9,5,,10
,1970-01-03 22:16:36,GP350F,362.1mm,,362.1,6,,10
,1970-01-03 22:16:39,GP350F,291.2mm,,291.2,7,,10
,1970-01-03 22:16:56,GP350F,277.2mm,,277.2,1,,201
,1970-01-03 22:17:01,GP350F,254.2mm,,254.2,2,,201
,1970-01-03 22:17:04,GP350F,354.8mm,,354.8,3,,201
,1970-01-03 22:17:11,GP350F,284.3mm,,284.3,4,,201
,1970-01-03 22:17:17,GP350F,226.9mm,,226.9,5,,201
,1970-01-03 22:17:20,GP350F,327.5mm,,327.5,6,,201
,1970-01-03 22:17:25,GP350F,233.0mm,,233.0,7,,201
,1970-01-03 22:17:28,GP350F,193.6mm,,193.6,8,,201
,1970-01-03 22:17:32,GP350F,239.1mm,,239.1,9,,201
,1970-01-03 22:17:35,GP350F,242.2mm,,242.2,10,,201
,1970-01-03 22:17:39,GP350F,212.7mm,,212.7,11,,201
,1970-01-03 22:17:42,GP350F,284.3mm,,284.3,12,,201
,1970-01-03 22:17:45,GP350F,488.7mm,,488.7,13,,201
,1970-01-03 22:17:50,GP350F,294.6mm,,294.6,14,,201
,1970-01-03 22:17:53,GP350F,261.6mm,,261.6,15,,201
,1970-01-03 22:17:57,GP350F,200.1mm,,200.1,16,,201
,1970-01-03 22:18:00,GP350F,364.9mm,,364.9,17,,201
,1970-01-03 22:18:03,GP350F,367.2mm,,367.2,18,,201
,1970-01-03 22:18:10,GP350F,245.2mm,,245.2,19,,201
,1970-01-03 22:18:14,GP350F,245.5mm,,245.5,20,,201
,1970-01-03 22:18:17,GP350F,359.2mm,,359.2,21,,201
,1970-01-03 22:18:27,GP350F,251.7mm,,251.7,22,,201
,1970-01-03 22:18:32,GP350F,185.2mm,,185.2,23,,201
,1970-01-03 22:18:35,GP350F,283.0mm,,283.0,24,,201
,1970-01-03 22:18:44,GP350F,311.5mm,,311.5,25,,201
,1970-01-03 22:18:50,GP350F,281.4mm,,281.4,26,,201
,1970-01-03 22:18:55,GP350F,238.3mm,,238.3,27,,201
,1970-01-03 22:18:59,GP350F,511.6mm,,511.6,28,,201
,1970-01-03 22:19:05,GP350F,209.0mm,,209.0,29,,201
,1970-01-03 22:19:08,GP350F,211.3mm,,211.3,30,,201
,1970-01-03 22:19:11,GP350F,216.5mm,,216.5,31,,201
,1970-01-03 22:19:15,GP350F,192.1mm,,192.1,32,,201
,1970-01-03 22:19:18,GP350F,199.2mm,,199.2,33,,201
,1970-01-03 22:19:21,GP350F,261.0mm,,261.0,34,,201
,1970-01-03 22:19:24,GP350F,456.7mm,,456.7,35,,201
,1970-01-03 22:19:47,GP350F,469.6mm,,469.6,1,,202
,1970-01-03 22:19:53,GP350F,266.0mm,,266.0,2,,202
,1970-01-03 22:20:11,GP350F,374.1mm,,374.1,1,,41
,1970-01-03 22:20:17,GP350F,372.8mm,,372.8,2,,41
,1970-01-03 22:20:22,GP350F,356.3mm,,356.3,3,,41
,1970-01-03 22:20:26,GP350F,347.5mm,,347.5,4,,41
,1970-01-03 22:20:32,GP350F,337.5mm,,337.5,5,,41
,1970-01-03 22:20:38,GP350F,378.8mm,,378.8,6,,41
,2020-07-13 14:14:14,GP334F,239.3mm,,239.3,1,,40
,2020-07-13 14:14:22,GP334F,149.6mm,,149.6,2,,40
,2020-07-13 14:14:26,GP334F,263.8mm,,263.8,3,,40
,2020-07-13 14:14:30,GP334F,119.8mm,,119.8,4,,40
,2020-07-13 14:14:33,GP334F,86.5mm,,86.5,5,,40
,2020-07-13 14:14:37,GP334F,83.8mm,,83.8,6,,40
,2020-07-13 14:14:41,GP334F,153.3mm,,153.3,7,,40
,2020-07-13 14:14:44,GP334F,206.7mm,,206.7,8,,40
,2020-07-13 14:14:47,GP334F,226.4mm,,226.4,9,,40
,2020-07-13 14:14:49,GP334F,108.1mm,,108.1,10,,40
,2020-07-13 14:14:54,GP334F,244.1mm,,244.1,11,,40
,2020-07-13 14:14:57,GP334F,209.1mm,,209.1,12,,40
,2020-07-13 14:15:00,GP334F,164.3mm,,164.3,13,,40
,2020-07-13 14:15:23,GP334F,135.5mm,,135.5,14,,40
,2020-07-13 14:15:27,GP334F,134.4mm,,134.4,15,,40
,2020-07-13 14:15:31,GP334F,134.7mm,,134.7,16,,40
,2020-07-13 14:15:35,GP334F,312.9mm,,312.9,17,,40
,2020-07-13 14:15:38,GP334F,85.3mm,,85.3,18,,40
,2020-07-13 14:16:01,GP334F,177.6mm,,177.6,1,,42
,2020-07-13 14:16:13,GP334F,200.8mm,,200.8,1,,10
,2020-07-13 14:16:37,GP334F,98.1mm,,98.1,1,,302
,2020-07-13 14:16:50,GP334F,109.2mm,,109.2,2,,302
,2020-07-13 14:20:06,GP334F,199.8mm,,199.8,3,,302
,2020-07-13 14:20:10,GP334F,100.4mm,,100.4,4,,302
,2020-07-13 14:20:14,GP334F,101.3mm,,101.3,5,,302
,2020-07-13 14:20:18,GP334F,100.3mm,,100.3,6,,302
,2020-07-13 14:20:22,GP334F,147.5mm,,147.5,7,,302
,2020-07-13 14:20:25,GP334F,86.8mm,,86.8,8,,302
,2020-07-13 14:20:28,GP334F,85.9mm,,85.9,9,,302
,2020-07-13 14:20:46,GP334F,127.5mm,,127.5,1,,340
,2020-07-13 14:20:52,GP334F,89.4mm,,89.4,2,,340
,2020-07-16 13:31:21,GP324F,346.1mm,,346.1,1,,40
,2020-07-16 13:31:26,GP324F,261.8mm,,261.8,2,,40
,2020-07-16 13:31:29,GP324F,255.5mm,,255.5,3,,40
,2020-07-16 13:31:32,GP324F,169.4mm,,169.4,4,,40
,2020-07-16 13:31:35,GP324F,242.6mm,,242.6,5,,40
,2020-07-16 13:31:37,GP324F,202.1mm,,202.1,6,,40
,2020-07-16 13:31:39,GP324F,157.9mm,,157.9,7,,40
,2020-07-16 13:31:42,GP324F,222.5mm,,222.5,8,,40
,2020-07-16 13:31:45,GP324F,189.0mm,,189.0,9,,40
,2020-07-16 13:31:47,GP324F,229.0mm,,229.0,10,,40
,2020-07-16 13:31:50,GP324F,225.7mm,,225.7,11,,40
,2020-07-16 13:31:53,GP324F,72.8mm,,72.8,12,,40
,2020-07-16 13:31:56,GP324F,188.2mm,,188.2,13,,40
,2020-07-16 13:31:59,GP324F,246.0mm,,246.0,14,,40
,2020-07-16 13:32:03,GP324F,237.2mm,,237.2,15,,40
,2020-07-16 13:32:06,GP324F,254.7mm,,254.7,16,,40
,2020-07-16 13:32:08,GP324F,135.4mm,,135.4,17,,40
,2020-07-16 13:32:11,GP324F,146.1mm,,146.1,18,,40
,2020-07-16 13:32:14,GP324F,165.3mm,,165.3,19,,40
,2020-07-16 13:32:17,GP324F,229.9mm,,229.9,20,,40
,2020-07-16 13:32:20,GP324F,119.5mm,,119.5,21,,40
,2020-07-16 13:32:23,GP324F,89.4mm,,89.4,22,,40
,2020-07-16 13:32:26,GP324F,160.0mm,,160.0,23,,40
,2020-07-16 13:32:29,GP324F,243.7mm,,243.7,24,,40
,2020-07-16 13:32:32,GP324F,149.5mm,,149.5,25,,40
,2020-07-16 13:32:35,GP324F,295.1mm,,295.1,26,,40
,2020-07-16 13:32:37,GP324F,262.0mm,,262.0,27,,40
,2020-07-16 13:32:40,GP324F,293.4mm,,293.4,28,,40
,2020-07-16 13:32:42,GP324F,246.9mm,,246.9,29,,40
,2020-07-16 13:32:45,GP324F,274.5mm,,274.5,30,,40
,2020-07-16 13:32:47,GP324F,268.5mm,,268.5,31,,40
,2020-07-16 13:32:51,GP324F,237.4mm,,237.4,32,,40
,2020-07-16 13:32:54,GP324F,131.8mm,,131.8,33,,40
,2020-07-16 13:32:58,GP324F,242.7mm,,242.7,34,,40
,2020-07-16 13:33:02,GP324F,163.9mm,,163.9,35,,40
,2020-07-16 13:33:04,GP324F,215.2mm,,215.2,36,,40
,2020-07-16 13:33:06,GP324F,299.7mm,,299.7,37,,40
,2020-07-16 13:33:09,GP324F,255.6mm,,255.6,38,,40
,2020-07-16 13:33:11,GP324F,261.5mm,,261.5,39,,40
,2020-07-16 13:33:13,GP324F,256.7mm,,256.7,40,,40
,2020-07-16 13:33:16,GP324F,185.8mm,,185.8,41,,40
,2020-07-16 13:33:19,GP324F,166.0mm,,166.0,42,,40
,2020-07-16 13:33:21,GP324F,252.3mm,,252.3,43,,40
,2020-07-16 13:33:24,GP324F,218.5mm,,218.5,44,,40
,2020-07-16 13:33:26,GP324F,154.1mm,,154.1,45,,40
,2020-07-16 13:33:31,GP324F,333.9mm,,333.9,46,,40
,2020-07-16 13:33:35,GP324F,337.4mm,,337.4,47,,40
,2020-07-16 13:33:40,GP324F,217.2mm,,217.2,48,,40
,2020-07-16 13:33:43,GP324F,247.6mm,,247.6,49,,40
,2020-07-16 13:33:46,GP324F,175.7mm,,175.7,50,,40
,2020-07-16 13:33:48,GP324F,110.0mm,,110.0,51,,40
,2020-07-16 13:33:53,GP324F,155.7mm,,155.7,52,,40
,2020-07-16 13:33:56,GP324F,170.5mm,,170.5,53,,40
,2020-07-16 13:34:00,GP324F,152.3mm,,152.3,54,,40
,2020-07-16 13:34:03,GP324F,215.9mm,,215.9,55,,40
,2020-07-16 13:34:06,GP324F,189.6mm,,189.6,56,,40
,2020-07-16 13:34:10,GP324F,82.3mm,,82.3,57,,40
,2020-07-16 13:34:16,GP324F,212.3mm,,212.3,58,,40
,2020-07-16 13:34:19,GP324F,166.5mm,,166.5,59,,40
,2020-07-16 13:34:23,GP324F,120.0mm,,120.0,60,,40
,2020-07-16 13:34:26,GP324F,177.0mm,,177.0,61,,40
,2020-07-16 13:34:29,GP324F,180.9mm,,180.9,62,,40
,2020-07-16 13:34:40,GP324F,237.2mm,,237.2,63,,40
,2020-07-16 13:34:43,GP324F,183.7mm,,183.7,64,,40
,2020-07-16 13:34:46,GP324F,120.6mm,,120.6,65,,40
,2020-07-16 13:34:49,GP324F,198.1mm,,198.1,66,,40
,2020-07-16 13:34:52,GP324F,157.5mm,,157.5,67,,40
,2020-07-16 13:34:55,GP324F,146.3mm,,146.3,68,,40
,2020-07-16 13:34:59,GP324F,144.5mm,,144.5,69,,40
,2020-07-16 13:35:02,GP324F,144.8mm,,144.8,70,,40
,2020-07-16 13:35:05,GP324F,167.3mm,,167.3,71,,40
,2020-07-16 13:35:09,GP324F,154.8mm,,154.8,72,,40
,2020-07-16 13:35:13,GP324F,89.4mm,,89.4,73,,40
,2020-07-16 13:35:20,GP324F,148.6mm,,148.6,74,,40
,2020-07-16 13:35:25,GP324F,243.6mm,,243.6,75,,40
,2020-07-16 13:35:29,GP324F,158.1mm,,158.1,76,,40
,2020-07-16 13:35:32,GP324F,210.1mm,,210.1,77,,40
,2020-07-16 13:35:35,GP324F,168.7mm,,168.7,78,,40
,2020-07-16 13:35:38,GP324F,132.9mm,,132.9,79,,40
,2020-07-16 13:35:43,GP324F,154.3mm,,154.3,80,,40
,2020-07-16 13:35:47,GP324F,145.8mm,,145.8,81,,40
,2020-07-16 13:35:50,GP324F,135.6mm,,135.6,82,,40
,2020-07-16 13:35:53,GP324F,134.3mm,,134.3,83,,40
,2020-07-16 13:35:57,GP324F,196.2mm,,196.2,84,,40
,2020-07-16 13:36:00,GP324F,174.6mm,,174.6,85,,40
,2020-07-16 13:36:03,GP324F,237.1mm,,237.1,86,,40
,2020-07-16 13:36:06,GP324F,164.8mm,,164.8,87,,40
,2020-07-16 13:36:09,GP324F,152.1mm,,152.1,88,,40
,2020-07-16 13:36:13,GP324F,181.6mm,,181.6,89,,40
,2020-07-16 13:36:16,GP324F,129.5mm,,129.5,90,,40
,2020-07-16 13:36:20,GP324F,179.3mm,,179.3,91,,40
,2020-07-16 13:36:23,GP324F,222.0mm,,222.0,92,,40
,2020-07-16 13:36:26,GP324F,123.0mm,,123.0,93,,40
,2020-07-16 13:36:31,GP324F,144.6mm,,144.6,94,,40
,2020-07-16 13:36:34,GP324F,211.2mm,,211.2,95,,40
,2020-07-16 13:36:37,GP324F,204.0mm,,204.0,96,,40
,2020-07-16 13:36:40,GP324F,225.4mm,,225.4,97,,40
,2020-07-16 13:36:43,GP324F,149.7mm,,149.7,98,,40
,2020-07-16 13:36:47,GP324F,128.8mm,,128.8,99,,40
,2020-07-16 13:36:51,GP324F,222.5mm,,222.5,100,,40
,2020-07-16 13:37:06,GP324F,376.3mm,,376.3,1,,41
,2020-07-16 13:37:12,GP324F,344.4mm,,344.4,2,,41
,2020-07-16 13:37:42,GP324F,160.7mm,,160.7,1,,610
,2020-07-16 13:37:57,GP324F,242.4mm,,242.4,1,,10
,2020-07-16 13:38:03,GP324F,146.0mm,,146.0,2,,10
,2020-07-16 13:38:06,GP324F,284.8mm,,284.8,3,,10
,2020-07-16 13:38:09,GP324F,171.1mm,,171.1,4,,10
,2020-07-16 13:38:24,GP324F,169.1mm,,169.1,1,,302
,2020-07-16 13:38:36,GP324F,187.1mm,,187.1,1,,302
,2020-07-16 13:39:14,GP324F,125.3mm,,125.3,1,,201
,2020-07-17 08:20:41,GP282F,238.3mm,,238.3,1,,23
,2020-07-17 08:21:00,GP282F,234.5mm,,234.5,2,,23
,2020-07-17 08:21:04,GP282F,207.3mm,,207.3,3,,23
,2020-07-17 08:21:07,GP282F,235.5mm,,235.5,4,,23
,2020-07-17 08:21:09,GP282F,246.0mm,,246.0,5,,23
,2020-07-17 08:21:12,GP282F,213.1mm,,213.1,6,,23
,2020-07-17 08:21:15,GP282F,242.8mm,,242.8,7,,23
,2020-07-17 08:21:17,GP282F,239.5mm,,239.5,8,,23
,2020-07-17 08:21:20,GP282F,218.8mm,,218.8,9,,23
,2020-07-17 08:21:23,GP282F,245.2mm,,245.2,10,,23
,2020-07-17 08:21:26,GP282F,216.8mm,,216.8,11,,23
,2020-07-17 08:21:29,GP282F,244.3mm,,244.3,12,,23
,2020-07-17 08:21:32,GP282F,217.9mm,,217.9,13,,23
,2020-07-17 08:21:35,GP282F,193.2mm,,193.2,14,,23
,2020-07-17 08:21:38,GP282F,240.1mm,,240.1,15,,23
,2020-07-17 08:21:41,GP282F,206.4mm,,206.4,16,,23
,2020-07-17 08:21:44,GP282F,232.9mm,,232.9,17,,23
,2020-07-17 08:21:47,GP282F,219.3mm,,219.3,18,,23
,2020-07-17 08:21:50,GP282F,228.9mm,,228.9,19,,23
,2020-07-17 08:21:54,GP282F,214.3mm,,214.3,20,,23
,2020-07-17 08:21:57,GP282F,243.6mm,,243.6,21,,23
,2020-07-17 08:22:00,GP282F,237.2mm,,237.2,22,,23
,2020-07-17 08:22:03,GP282F,236.5mm,,236.5,23,,23
,2020-07-17 08:22:06,GP282F,223.9mm,,223.9,24,,23
,2020-07-17 08:22:09,GP282F,228.0mm,,228.0,25,,23
,2020-07-17 08:22:11,GP282F,219.2mm,,219.2,26,,23
,2020-07-17 08:22:14,GP282F,237.3mm,,237.3,27,,23
,2020-07-17 08:22:18,GP282F,237.5mm,,237.5,28,,23
,2020-07-17 08:22:20,GP282F,212.7mm,,212.7,29,,23
,2020-07-17 08:22:23,GP282F,237.5mm,,237.5,30,,23
,2020-07-17 08:22:26,GP282F,232.6mm,,232.6,31,,23
,2020-07-17 08:22:28,GP282F,244.9mm,,244.9,32,,23
,2020-07-17 08:22:31,GP282F,240.0mm,,240.0,33,,23
,2020-07-17 08:22:34,GP282F,214.5mm,,214.5,34,,23
,2020-07-17 08:22:38,GP282F,245.3mm,,245.3,35,,23
,2020-07-17 08:22:42,GP282F,224.6mm,,224.6,36,,23
,2020-07-17 08:22:47,GP282F,262.0mm,,262.0,37,,23
,2020-07-17 08:22:50,GP282F,218.5mm,,218.5,38,,23
,2020-07-17 08:22:53,GP282F,222.6mm,,222.6,39,,23
,2020-07-17 08:22:56,GP282F,217.4mm,,217.4,40,,23
,2020-07-17 08:22:58,GP282F,230.4mm,,230.4,41,,23
,2020-07-17 08:23:01,GP282F,242.5mm,,242.5,42,,23
,2020-07-17 08:23:04,GP282F,234.2mm,,234.2,43,,23
,2020-07-17 08:23:07,GP282F,232.8mm,,232.8,44,,23
,2020-07-17 08:23:09,GP282F,220.4mm,,220.4,45,,23
,2020-07-17 08:23:12,GP282F,212.8mm,,212.8,46,,23
,2020-07-17 08:23:16,GP282F,220.8mm,,220.8,47,,23
,2020-07-17 08:23:19,GP282F,221.8mm,,221.8,48,,23
,2020-07-17 08:23:24,GP282F,220.7mm,,220.7,49,,23
,2020-07-17 08:23:26,GP282F,229.5mm,,229.5,50,,23
,2020-07-17 08:23:29,GP282F,223.8mm,,223.8,51,,23
,2020-07-17 08:23:32,GP282F,242.7mm,,242.7,52,,23
,2020-07-17 08:23:35,GP282F,249.3mm,,249.3,53,,23
,2020-07-17 08:23:38,GP282F,227.8mm,,227.8,54,,23
,2020-07-17 08:23:42,GP282F,244.1mm,,244.1,55,,23
,2020-07-17 08:23:49,GP282F,236.1mm,,236.1,56,,23
,2020-07-17 08:23:53,GP282F,246.7mm,,246.7,57,,23
,2020-07-17 08:23:56,GP282F,221.5mm,,221.5,58,,23
,2020-07-17 08:24:00,GP282F,219.8mm,,219.8,59,,23
,2020-07-17 08:24:03,GP282F,223.3mm,,223.3,60,,23
,2020-07-17 08:24:06,GP282F,229.7mm,,229.7,61,,23
,2020-07-17 08:24:09,GP282F,228.9mm,,228.9,62,,23
,2020-07-17 08:24:12,GP282F,214.6mm,,214.6,63,,23
,2020-07-17 08:24:16,GP282F,252.7mm,,252.7,64,,23
,2020-07-17 08:24:18,GP282F,259.7mm,,259.7,65,,23
,2020-07-17 08:24:21,GP282F,247.4mm,,247.4,66,,23
,2020-07-17 08:24:25,GP282F,233.1mm,,233.1,67,,23
,2020-07-17 08:24:27,GP282F,244.0mm,,244.0,68,,23
,2020-07-17 08:24:30,GP282F,236.8mm,,236.8,69,,23
,2020-07-17 08:24:33,GP282F,222.0mm,,222.0,70,,23
,2020-07-17 08:24:36,GP282F,225.7mm,,225.7,71,,23
,2020-07-17 08:24:40,GP282F,213.0mm,,213.0,72,,23
,2020-07-17 08:24:43,GP282F,223.3mm,,223.3,73,,23
,2020-07-17 08:24:46,GP282F,230.0mm,,230.0,74,,23
,2020-07-17 08:24:49,GP282F,230.5mm,,230.5,75,,23
,2020-07-17 08:24:52,GP282F,218.1mm,,218.1,76,,23
,2020-07-17 08:24:55,GP282F,221.5mm,,221.5,77,,23
,2020-07-17 08:24:58,GP282F,214.4mm,,214.4,78,,23
,2020-07-17 08:25:01,GP282F,241.8mm,,241.8,79,,23
,2020-07-17 08:25:04,GP282F,236.2mm,,236.2,80,,23
,2020-07-17 08:25:07,GP282F,248.7mm,,248.7,81,,23
,2020-07-17 08:25:12,GP282F,217.4mm,,217.4,82,,23
,2020-07-17 08:25:17,GP282F,214.3mm,,214.3,83,,23
,2020-07-17 08:25:20,GP282F,240.5mm,,240.5,84,,23
,2020-07-17 08:25:23,GP282F,237.2mm,,237.2,85,,23
,2020-07-17 08:25:27,GP282F,234.0mm,,234.0,86,,23
,2020-07-17 08:25:32,GP282F,238.9mm,,238.9,87,,23
,2020-07-17 08:25:34,GP282F,229.4mm,,229.4,88,,23
,2020-07-17 08:25:38,GP282F,219.4mm,,219.4,89,,23
,2020-07-17 08:25:41,GP282F,257.4mm,,257.4,90,,23
,2020-07-17 08:25:44,GP282F,246.0mm,,246.0,91,,23
,2020-07-17 08:25:47,GP282F,239.9mm,,239.9,92,,23
,2020-07-17 08:25:50,GP282F,254.7mm,,254.7,93,,23
,2020-07-17 08:25:53,GP282F,214.2mm,,214.2,94,,23
,2020-07-17 08:25:57,GP282F,245.9mm,,245.9,95,,23
,2020-07-17 08:26:00,GP282F,213.8mm,,213.8,96,,23
,2020-07-17 08:26:03,GP282F,234.3mm,,234.3,97,,23
,2020-07-17 08:26:07,GP282F,233.8mm,,233.8,98,,23
,2020-07-17 08:26:10,GP282F,213.7mm,,213.7,99,,23
,2020-07-17 08:26:13,GP282F,201.4mm,,201.4,100,,23
,2020-07-17 08:27:35,GP282F,452.2mm,,452.2,1,,202
,2020-07-17 08:27:46,GP282F,383.1mm,,383.1,2,,202
,2020-07-17 08:28:01,GP282F,323.0mm,,323.0,1,,241
,2020-07-17 08:28:30,GP282F,325.7mm,,325.7,1,,201
,2020-07-17 08:28:32,GP282F,275.1mm,,275.1,2,,201
,2020-07-17 08:28:37,GP282F,494.7mm,,494.7,3,,201
,2020-07-17 08:28:56,GP282F,355.0mm,,355.0,1,,41
,2020-07-17 08:29:00,GP282F,198.8mm,,198.8,2,,41
,2020-07-17 08:29:04,GP282F,368.9mm,,368.9,3,,41
,2020-07-17 08:29:10,GP282F,338.9mm,,338.9,4,,41
,2020-07-17 08:29:13,GP282F,424.6mm,,424.6,5,,41
,2020-07-17 08:29:16,GP282F,352.0mm,,352.0,6,,41
,2020-07-17 08:29:21,GP282F,318.6mm,,318.6,7,,41
,2020-07-17 08:29:24,GP282F,367.4mm,,367.4,8,,41
,2020-07-17 08:29:28,GP282F,303.5mm,,303.5,9,,41
,2020-07-17 08:29:32,GP282F,340.1mm,,340.1,10,,41
,2020-07-17 08:29:35,GP282F,203.1mm,,203.1,11,,41
,2020-07-17 08:29:49,GP282F,326.0mm,,326.0,1,,410
,2020-07-17 08:29:53,GP282F,285.2mm,,285.2,2,,410
,2020-07-17 08:29:56,GP282F,258.2mm,,258.2,3,,410
,2020-07-17 08:29:59,GP282F,283.6mm,,283.6,4,,410
,2020-07-17 08:30:02,GP282F,220.3mm,,220.3,5,,410
,2020-07-17 08:30:05,GP282F,209.2mm,,209.2,6,,410
,2020-07-17 08:30:07,GP282F,250.7mm,,250.7,7,,410
,2020-07-17 08:30:11,GP282F,267.7mm,,267.7,8,,410
,2020-07-17 08:30:14,GP282F,284.2mm,,284.2,9,,410
,2020-07-17 08:30:26,GP282F,571.1mm,,571.1,1,,12
,2020-07-17 08:30:29,GP282F,460.0mm,,460.0,2,,12
